																																																									0.034509	0.036356	0.038297	0.040159	0.041872	0.043390	0.044782	0.046003	0.046986	0.047663	0.048021	0.048146	0.048128	0.047988	0.047488	0.046926	0.046682	0.047095	0.048070	0.049396	0.050878	0.052434	0.054426	0.056454	0.057991	0.058584	0.058420	0.057703	0.056590	0.055214	0.053516	0.051442	0.048952	0.045930	0.042109	0.037962	0.034062	0.030893	0.028218	0.025870	0.023744	0.021769	0.020047	0.018513	0.017073	0.015696	0.014595	0.013517	0.012129	0.010088	0.007297	0.004229	0.001407	-0.000735	-0.002431	-0.003802	-0.004909	-0.005748	-0.006120	-0.006293																																											
																																																								0.038454	0.039412	0.040883	0.042417	0.043864	0.045203	0.046420	0.047537	0.048539	0.049403	0.050125	0.050756	0.051232	0.051475	0.051359	0.050718	0.049898	0.049313	0.049310	0.049733	0.050442	0.051339	0.052418	0.053981	0.055631	0.056863	0.057247	0.056975	0.056221	0.055108	0.053737	0.052047	0.050018	0.047650	0.044870	0.041436	0.037744	0.034276	0.031454	0.029125	0.027071	0.025116	0.023103	0.021092	0.019159	0.017367	0.015819	0.014661	0.013595	0.012268	0.010326	0.007710	0.004853	0.002221	0.000212	-0.001349	-0.002627	-0.003740	-0.004753	-0.005492	-0.006125	-0.006877																																										
																																																							0.041535	0.042599	0.043438	0.044649	0.045850	0.046954	0.047987	0.048968	0.049875	0.050718	0.051516	0.052321	0.053256	0.054105	0.054604	0.054471	0.053606	0.052425	0.051395	0.050894	0.050688	0.050711	0.050969	0.051543	0.052703	0.054008	0.054916	0.054963	0.054330	0.053240	0.051870	0.050353	0.048567	0.046542	0.044347	0.041998	0.039319	0.036528	0.033904	0.031705	0.029897	0.028267	0.026603	0.024708	0.022605	0.020459	0.018436	0.016713	0.015355	0.014098	0.012645	0.010703	0.008244	0.005599	0.003120	0.001092	-0.000667	-0.002198	-0.003492	-0.004486	-0.005003	-0.005340	-0.005865	-0.007009																																									
																																																						0.043397	0.045050	0.046069	0.046896	0.047883	0.048771	0.049554	0.050305	0.051074	0.051802	0.052517	0.053268	0.054159	0.055383	0.056579	0.057306	0.057132	0.056014	0.054442	0.052942	0.051923	0.051071	0.050396	0.050005	0.050073	0.050846	0.051822	0.052401	0.052057	0.050957	0.049405	0.047665	0.045931	0.043991	0.041934	0.039914	0.038053	0.036258	0.034531	0.032904	0.031436	0.030224	0.029079	0.027775	0.026096	0.024041	0.021827	0.019678	0.017806	0.016197	0.014658	0.012993	0.011009	0.008691	0.006251	0.003918	0.001847	-0.000175	-0.002020	-0.003488	-0.004331	-0.004349	-0.004057	-0.004057	-0.004948	-0.006810																																								
																																																					0.045419	0.047043	0.048306	0.049226	0.049987	0.050725	0.051288	0.051743	0.052206	0.052760	0.053318	0.053912	0.054607	0.055536	0.056957	0.058392	0.059267	0.059033	0.057696	0.055798	0.053900	0.052433	0.051014	0.049724	0.048761	0.048379	0.048805	0.049482	0.049764	0.049075	0.047573	0.045623	0.043558	0.041616	0.039509	0.037384	0.035478	0.034011	0.032950	0.032120	0.031346	0.030523	0.029858	0.029181	0.028249	0.026829	0.024916	0.022751	0.020586	0.018641	0.016833	0.015054	0.013213	0.011222	0.009066	0.006854	0.004703	0.002661	0.000491	-0.001538	-0.003077	-0.003726	-0.003262	-0.002381	-0.001878	-0.002483	-0.004101	-0.006128																																							
																																																				0.049308	0.049805	0.050838	0.051726	0.052366	0.052859	0.053265	0.053453	0.053537	0.053674	0.053987	0.054368	0.054838	0.055450	0.056339	0.057802	0.059307	0.060212	0.059912	0.058450	0.056373	0.054241	0.052470	0.050645	0.048903	0.047514	0.046792	0.046933	0.047361	0.047416	0.046515	0.044820	0.042699	0.040486	0.038409	0.036146	0.033898	0.031973	0.030660	0.029934	0.029539	0.029212	0.028781	0.028514	0.028226	0.027637	0.026485	0.024781	0.022773	0.020717	0.018821	0.016958	0.015089	0.013213	0.011320	0.009387	0.007454	0.005569	0.003715	0.001675	-0.000244	-0.001658	-0.002133	-0.001447	-0.000330	0.000388	-0.000032	-0.001410	-0.003246	-0.005077																																						
																																																			0.052705	0.053541	0.053895	0.054616	0.055105	0.055312	0.055369	0.055352	0.055091	0.054738	0.054500	0.054548	0.054770	0.055146	0.055687	0.056500	0.057910	0.059378	0.060242	0.059889	0.058388	0.056261	0.054030	0.052072	0.049961	0.047888	0.046186	0.045217	0.045145	0.045389	0.045294	0.044287	0.042556	0.040424	0.038172	0.035974	0.033497	0.031010	0.028896	0.027503	0.026769	0.026428	0.026222	0.025989	0.026025	0.026097	0.025873	0.025049	0.023686	0.022007	0.020226	0.018505	0.016692	0.014828	0.013004	0.011294	0.009651	0.008064	0.006537	0.005024	0.003355	0.001802	0.000701	0.000435	0.001216	0.002378	0.003162	0.002904	0.001815	0.000278	-0.001371	-0.002969																																					
																																																		0.053702	0.055958	0.057065	0.057654	0.058205	0.058292	0.058004	0.057559	0.057098	0.056384	0.055593	0.054979	0.054758	0.054822	0.055099	0.055547	0.056224	0.057468	0.058769	0.059496	0.059065	0.057562	0.055456	0.053209	0.051143	0.048838	0.046532	0.044603	0.043450	0.043201	0.043286	0.043072	0.042014	0.040328	0.038271	0.036048	0.033758	0.031076	0.028336	0.025985	0.024414	0.023504	0.023023	0.022767	0.022627	0.022899	0.023298	0.023432	0.022964	0.022014	0.020760	0.019349	0.017878	0.016179	0.014380	0.012663	0.011178	0.009846	0.008621	0.007486	0.006387	0.005217	0.004171	0.003490	0.003458	0.004272	0.005385	0.006167	0.006078	0.005327	0.004176	0.002832	0.001372	-0.000622																																				
																																																	0.053404	0.056525	0.058733	0.060172	0.061045	0.061473	0.061193	0.060435	0.059518	0.058663	0.057571	0.056420	0.055486	0.055006	0.054890	0.055020	0.055304	0.055744	0.056670	0.057639	0.058090	0.057512	0.055990	0.053922	0.051695	0.049567	0.047145	0.044694	0.042612	0.041307	0.040875	0.040780	0.040431	0.039330	0.037707	0.035754	0.033602	0.031286	0.028500	0.025617	0.023117	0.021411	0.020326	0.019682	0.019343	0.019260	0.019719	0.020387	0.020833	0.020694	0.020146	0.019317	0.018286	0.017082	0.015536	0.013845	0.012265	0.011007	0.009955	0.009053	0.008277	0.007589	0.006940	0.006435	0.006196	0.006395	0.007208	0.008230	0.008985	0.009077	0.008701	0.007994	0.007034	0.005816	0.004045	0.002120																																			
																																																0.053691	0.056657	0.059361	0.061529	0.063082	0.064025	0.064305	0.063721	0.062595	0.061321	0.060185	0.058863	0.057502	0.056353	0.055641	0.055303	0.055198	0.055197	0.055259	0.055665	0.056081	0.056071	0.055236	0.053647	0.051608	0.049414	0.047252	0.044784	0.042274	0.040102	0.038651	0.037990	0.037644	0.037098	0.035919	0.034324	0.032456	0.030400	0.028156	0.025453	0.022652	0.020215	0.018529	0.017404	0.016705	0.016352	0.016343	0.016941	0.017797	0.018466	0.018583	0.018357	0.017874	0.017163	0.016204	0.014834	0.013289	0.011867	0.010809	0.009966	0.009294	0.008792	0.008458	0.008289	0.008290	0.008468	0.008873	0.009658	0.010568	0.011292	0.011587	0.011634	0.011434	0.010933	0.010016	0.008462	0.006680	0.005163																																		
																																															0.052478	0.056081	0.059051	0.061725	0.063947	0.065588	0.066563	0.066734	0.065906	0.064477	0.062923	0.061604	0.060189	0.058760	0.057499	0.056579	0.055985	0.055564	0.055160	0.054680	0.054319	0.053910	0.053219	0.052033	0.050387	0.048448	0.046377	0.044258	0.041847	0.039386	0.037202	0.035621	0.034678	0.034000	0.033186	0.031901	0.030318	0.028541	0.026623	0.024552	0.022111	0.019602	0.017406	0.015834	0.014701	0.013944	0.013548	0.013566	0.014220	0.015163	0.015964	0.016278	0.016329	0.016163	0.015763	0.015069	0.013939	0.012621	0.011416	0.010560	0.009871	0.009355	0.009076	0.009108	0.009500	0.010113	0.010782	0.011388	0.012049	0.012728	0.013348	0.013881	0.014478	0.014966	0.015117	0.014664	0.013438	0.011932	0.010712	0.010371																																	
																																														0.048914	0.053481	0.057461	0.060857	0.063690	0.066020	0.067746	0.068744	0.068832	0.067794	0.066100	0.064309	0.062862	0.061434	0.060016	0.058700	0.057583	0.056708	0.055920	0.055041	0.053927	0.052662	0.051278	0.049780	0.048168	0.046429	0.044580	0.042643	0.040598	0.038310	0.035978	0.033851	0.032168	0.030940	0.029913	0.028818	0.027432	0.025873	0.024207	0.022464	0.020630	0.018555	0.016453	0.014598	0.013202	0.012098	0.011296	0.010857	0.010889	0.011560	0.012539	0.013426	0.013906	0.014211	0.014347	0.014249	0.013823	0.012957	0.011895	0.010926	0.010264	0.009693	0.009288	0.009188	0.009558	0.010494	0.011705	0.012855	0.013651	0.014178	0.014617	0.015131	0.015910	0.017067	0.018262	0.019105	0.019185	0.018373	0.017252	0.016471	0.016784	0.018644																																
																																													0.045230	0.049571	0.054156	0.058590	0.062468	0.065482	0.067903	0.069677	0.070667	0.070666	0.069427	0.067486	0.065477	0.063917	0.062495	0.061109	0.059748	0.058432	0.057261	0.056082	0.054705	0.052940	0.050769	0.048406	0.046078	0.043983	0.042047	0.040170	0.038273	0.036267	0.034118	0.031960	0.029940	0.028200	0.026737	0.025414	0.024088	0.022640	0.021137	0.019609	0.018068	0.016500	0.014813	0.013144	0.011662	0.010487	0.009476	0.008699	0.008278	0.008360	0.009070	0.010093	0.011066	0.011709	0.012256	0.012675	0.012857	0.012674	0.012040	0.011198	0.010428	0.009929	0.009458	0.009141	0.009176	0.009793	0.011113	0.012747	0.014249	0.015212	0.015700	0.016035	0.016539	0.017539	0.019118	0.020837	0.022216	0.022765	0.022392	0.021709	0.021383	0.022242	0.024934																																
																																												0.043834	0.046880	0.050764	0.055366	0.060048	0.064179	0.067268	0.069704	0.071460	0.072386	0.072263	0.070812	0.068625	0.066401	0.064724	0.063300	0.061938	0.060527	0.059005	0.057525	0.055945	0.054073	0.051695	0.048711	0.045468	0.042361	0.039723	0.037410	0.035280	0.033231	0.031176	0.029152	0.027196	0.025338	0.023607	0.022010	0.020507	0.019056	0.017623	0.016233	0.014886	0.013573	0.012273	0.010936	0.009650	0.008518	0.007602	0.006780	0.006153	0.005866	0.006084	0.006902	0.008028	0.009129	0.009954	0.010747	0.011432	0.011860	0.011863	0.011370	0.010643	0.009977	0.009579	0.009199	0.008963	0.009082	0.009787	0.011189	0.012909	0.014514	0.015611	0.016261	0.016776	0.017461	0.018627	0.020341	0.022203	0.023774	0.024621	0.024692	0.024491	0.024557	0.025587	0.028195	0.030865																															
																																											0.042569	0.045102	0.047852	0.051607	0.056358	0.061328	0.065715	0.068880	0.071289	0.072959	0.073766	0.073498	0.071835	0.069417	0.067009	0.065268	0.063935	0.062699	0.061315	0.059610	0.057791	0.055756	0.053333	0.050305	0.046494	0.042354	0.038415	0.035114	0.032208	0.029585	0.027198	0.025030	0.023174	0.021524	0.019943	0.018314	0.016681	0.015102	0.013624	0.012289	0.011092	0.009997	0.008970	0.007976	0.006998	0.006095	0.005329	0.004734	0.004207	0.003853	0.003812	0.004242	0.005224	0.006492	0.007745	0.008770	0.009820	0.010771	0.011418	0.011544	0.011082	0.010337	0.009650	0.009271	0.008946	0.008763	0.008889	0.009502	0.010663	0.012112	0.013559	0.014752	0.015779	0.016775	0.017849	0.019127	0.020667	0.022266	0.023695	0.024734	0.025384	0.025863	0.026401	0.027319	0.028968	0.030560																															
																																											0.043305	0.045740	0.048550	0.052330	0.057273	0.062527	0.067146	0.070375	0.072729	0.074276	0.074933	0.074511	0.072642	0.070005	0.067422	0.065614	0.064358	0.063230	0.061857	0.059957	0.057790	0.055290	0.052313	0.048644	0.044037	0.039035	0.034277	0.030275	0.026685	0.023455	0.020635	0.018313	0.016621	0.015296	0.014023	0.012530	0.010912	0.009315	0.007863	0.006663	0.005682	0.004857	0.004134	0.003461	0.002850	0.002337	0.001957	0.001721	0.001551	0.001540	0.001807	0.002489	0.003659	0.005083	0.006496	0.007719	0.009011	0.010204	0.011045	0.011269	0.010813	0.010025	0.009290	0.008905	0.008626	0.008481	0.008578	0.009013	0.009781	0.010792	0.011955	0.013222	0.014718	0.016325	0.017879	0.019243	0.020478	0.021640	0.022768	0.023914	0.025123	0.026283	0.027262	0.027930	0.028284	0.028457	0.028590																														
																																										0.041940	0.044197	0.046671	0.049630	0.053443	0.058491	0.063896	0.068630	0.071861	0.074137	0.075557	0.076063	0.075482	0.073416	0.070568	0.067789	0.065835	0.064503	0.063308	0.061805	0.059654	0.057147	0.054235	0.050775	0.046546	0.041258	0.035519	0.030051	0.025418	0.021188	0.017373	0.014120	0.011616	0.010018	0.008929	0.007890	0.006499	0.004896	0.003296	0.001877	0.000797	-0.000005	-0.000605	-0.001065	-0.001435	-0.001685	-0.001805	-0.001793	-0.001664	-0.001465	-0.001119	-0.000532	0.000406	0.001765	0.003342	0.004903	0.006300	0.007788	0.009176	0.010184	0.010527	0.010146	0.009405	0.008705	0.008363	0.008151	0.008055	0.008131	0.008412	0.008821	0.009427	0.010328	0.011662	0.013587	0.015754	0.017750	0.019204	0.020196	0.020991	0.021841	0.023008	0.024563	0.026149	0.027375	0.027776	0.027050	0.026065	0.025817																														
																																									0.042698	0.044148	0.046211	0.048690	0.051683	0.055419	0.060365	0.065670	0.070301	0.073432	0.075619	0.076947	0.077337	0.076602	0.074364	0.071315	0.068292	0.066037	0.064330	0.062723	0.060815	0.058306	0.055491	0.052276	0.048478	0.043833	0.038048	0.031778	0.025791	0.020684	0.015967	0.011698	0.008085	0.005377	0.003740	0.002705	0.001730	0.000345	-0.001283	-0.002907	-0.004317	-0.005338	-0.006050	-0.006523	-0.006802	-0.006917	-0.006821	-0.006547	-0.006145	-0.005665	-0.005118	-0.004439	-0.003557	-0.002382	-0.000847	0.000870	0.002560	0.004094	0.005703	0.007208	0.008353	0.008875	0.008727	0.008233	0.007751	0.007562	0.007466	0.007448	0.007554	0.007789	0.008027	0.008431	0.009210	0.010614	0.012811	0.015327	0.017615	0.019189	0.020171	0.020885	0.021632	0.022717	0.024190	0.025679	0.026784	0.026999	0.025905	0.024565	0.024217	0.026384																													
																																									0.045443	0.046692	0.048831	0.051480	0.054579	0.058212	0.062869	0.067812	0.072117	0.075057	0.077163	0.078454	0.078787	0.077932	0.075578	0.072369	0.069074	0.066350	0.063924	0.061503	0.058864	0.055866	0.052765	0.049360	0.045365	0.040433	0.034315	0.027690	0.021341	0.015866	0.010743	0.006071	0.002108	-0.000850	-0.002649	-0.003790	-0.004840	-0.006292	-0.007964	-0.009606	-0.011010	-0.012004	-0.012688	-0.013101	-0.013254	-0.013141	-0.012703	-0.012024	-0.011215	-0.010369	-0.009455	-0.008421	-0.007220	-0.005790	-0.004056	-0.002181	-0.000356	0.001290	0.002946	0.004489	0.005731	0.006483	0.006711	0.006650	0.006551	0.006612	0.006674	0.006751	0.006910	0.007162	0.007337	0.007649	0.008377	0.009832	0.012176	0.014881	0.017348	0.019060	0.020216	0.021067	0.021815	0.022644	0.023532	0.024324	0.024868	0.024904	0.024047	0.023070	0.022898	0.024720																													
																																								0.049170	0.048195	0.049442	0.051779	0.054670	0.057901	0.061409	0.065685	0.070137	0.074000	0.076683	0.078680	0.079923	0.080190	0.079201	0.076729	0.073357	0.069762	0.066494	0.063212	0.059820	0.056325	0.052791	0.049416	0.045872	0.041754	0.036620	0.030290	0.023445	0.016855	0.011098	0.005638	0.000612	-0.003680	-0.006907	-0.008943	-0.010286	-0.011496	-0.013057	-0.014780	-0.016434	-0.017830	-0.018824	-0.019526	-0.019934	-0.020009	-0.019695	-0.018923	-0.017842	-0.016625	-0.015416	-0.014136	-0.012747	-0.011233	-0.009556	-0.007635	-0.005616	-0.003676	-0.001945	-0.000287	0.001246	0.002561	0.003566	0.004246	0.004712	0.005086	0.005449	0.005693	0.005880	0.006110	0.006416	0.006589	0.006874	0.007595	0.009102	0.011542	0.014369	0.016964	0.018822	0.020230	0.021311	0.022106	0.022619	0.022732	0.022597	0.022411	0.022276	0.021907	0.021581	0.021676	0.022790	0.025732																												
																																								0.052378	0.051213	0.052451	0.054922	0.057965	0.061249	0.064596	0.068490	0.072463	0.075881	0.078267	0.080080	0.081185	0.081300	0.080108	0.077447	0.073851	0.069926	0.066139	0.062088	0.057843	0.053596	0.049575	0.045930	0.042233	0.037992	0.032702	0.026241	0.019277	0.012542	0.006583	0.000865	-0.004445	-0.009015	-0.012496	-0.014788	-0.016373	-0.017782	-0.019468	-0.021245	-0.022908	-0.024303	-0.025319	-0.026083	-0.026537	-0.026580	-0.026098	-0.025014	-0.023546	-0.021941	-0.020400	-0.018791	-0.017090	-0.015308	-0.013432	-0.011382	-0.009278	-0.007273	-0.005491	-0.003853	-0.002340	-0.000956	0.000300	0.001436	0.002440	0.003297	0.003974	0.004410	0.004719	0.005038	0.005426	0.005636	0.005939	0.006692	0.008276	0.010830	0.013787	0.016518	0.018523	0.020164	0.021457	0.022312	0.022583	0.022080	0.021202	0.020424	0.020146	0.020176	0.020369	0.020634	0.021048	0.022187																												
																																							0.058120	0.056390	0.054822	0.055867	0.058248	0.061217	0.064384	0.067518	0.071112	0.074740	0.077806	0.079868	0.081368	0.082159	0.081951	0.080421	0.077416	0.073464	0.069160	0.064955	0.060421	0.055678	0.050980	0.046605	0.042679	0.038756	0.034332	0.028900	0.022369	0.015367	0.008575	0.002496	-0.003383	-0.008882	-0.013653	-0.017344	-0.019882	-0.021717	-0.023337	-0.025156	-0.026988	-0.028667	-0.030076	-0.031148	-0.032025	-0.032585	-0.032653	-0.032042	-0.030668	-0.028831	-0.026865	-0.025036	-0.023160	-0.021216	-0.019242	-0.017251	-0.015173	-0.013089	-0.011103	-0.009311	-0.007691	-0.006178	-0.004710	-0.003218	-0.001664	-0.000168	0.001132	0.002101	0.002720	0.003150	0.003565	0.004049	0.004316	0.004663	0.005486	0.007206	0.009963	0.013149	0.016087	0.018245	0.020019	0.021413	0.022310	0.022537	0.021881	0.020799	0.019829	0.019442	0.019475	0.019675	0.019826	0.019853	0.020205	0.020358																											
																																							0.063601	0.061386	0.059278	0.060017	0.062152	0.064876	0.067793	0.070670	0.074022	0.077395	0.080156	0.081828	0.082851	0.083116	0.082373	0.080325	0.076775	0.072282	0.067495	0.062907	0.058092	0.053124	0.048209	0.043578	0.039353	0.035140	0.030493	0.024962	0.018470	0.011569	0.004858	-0.001224	-0.007145	-0.012720	-0.017616	-0.021502	-0.024339	-0.026510	-0.028424	-0.030425	-0.032336	-0.034050	-0.035505	-0.036694	-0.037785	-0.038563	-0.038747	-0.038046	-0.036374	-0.034138	-0.031787	-0.029679	-0.027557	-0.025406	-0.023289	-0.021251	-0.019247	-0.017291	-0.015415	-0.013662	-0.012072	-0.010548	-0.008977	-0.007225	-0.005211	-0.003176	-0.001397	-0.000133	0.000637	0.001145	0.001625	0.002206	0.002550	0.002979	0.003929	0.005865	0.008950	0.012502	0.015759	0.018111	0.019967	0.021392	0.022328	0.022664	0.022213	0.021335	0.020464	0.019965	0.019659	0.019419	0.019169	0.018945	0.019123	0.019165																											
																																						0.068250	0.069194	0.066540	0.063915	0.064317	0.066119	0.068491	0.071066	0.073646	0.076765	0.079908	0.082377	0.083632	0.084115	0.083776	0.082426	0.079806	0.075654	0.070578	0.065295	0.060370	0.055392	0.050344	0.045337	0.040512	0.035993	0.031473	0.026597	0.021002	0.014615	0.007896	0.001347	-0.004671	-0.010562	-0.016149	-0.021119	-0.025174	-0.028310	-0.030830	-0.033054	-0.035239	-0.037224	-0.038966	-0.040467	-0.041788	-0.043121	-0.044149	-0.044483	-0.043726	-0.041787	-0.039184	-0.036486	-0.034141	-0.031824	-0.029519	-0.027313	-0.025282	-0.023409	-0.021640	-0.019923	-0.018239	-0.016695	-0.015168	-0.013499	-0.011501	-0.009050	-0.006498	-0.004254	-0.002691	-0.001752	-0.001140	-0.000564	0.000145	0.000605	0.001157	0.002266	0.004437	0.007855	0.011770	0.015339	0.017874	0.019778	0.021202	0.022185	0.022720	0.022667	0.022220	0.021623	0.021052	0.020300	0.019468	0.018720	0.018312	0.018567	0.018799	0.018191																										
																																						0.072933	0.073856	0.070934	0.067959	0.068058	0.069491	0.071452	0.073627	0.075872	0.078722	0.081608	0.083778	0.084638	0.084635	0.083765	0.081893	0.078792	0.074149	0.068607	0.062933	0.057749	0.052657	0.047566	0.042499	0.037515	0.032735	0.027938	0.022857	0.017215	0.010941	0.004407	-0.001977	-0.007919	-0.013773	-0.019359	-0.024379	-0.028555	-0.031916	-0.034702	-0.037156	-0.039466	-0.041482	-0.043217	-0.044729	-0.046135	-0.047643	-0.048860	-0.049313	-0.048524	-0.046400	-0.043543	-0.040610	-0.038121	-0.035696	-0.033322	-0.031095	-0.029113	-0.027386	-0.025804	-0.024248	-0.022649	-0.021165	-0.019655	-0.017926	-0.015748	-0.012972	-0.010027	-0.007404	-0.005547	-0.004363	-0.003532	-0.002753	-0.001850	-0.001214	-0.000500	0.000774	0.003124	0.006744	0.010859	0.014600	0.017243	0.019159	0.020577	0.021623	0.022391	0.022794	0.022853	0.022617	0.022071	0.020998	0.019701	0.018563	0.018024	0.018346	0.018739	0.018298																										
																																						0.075824	0.076728	0.073827	0.070804	0.070683	0.071741	0.073250	0.074977	0.076843	0.079344	0.081897	0.083739	0.084270	0.083929	0.082732	0.080557	0.077196	0.072329	0.066592	0.060746	0.055410	0.050206	0.045020	0.039846	0.034713	0.029726	0.024717	0.019478	0.013792	0.007590	0.001182	-0.005091	-0.010993	-0.016848	-0.022459	-0.027520	-0.031753	-0.035205	-0.038091	-0.040621	-0.042952	-0.044931	-0.046605	-0.048067	-0.049466	-0.051003	-0.052261	-0.052741	-0.051938	-0.049757	-0.046830	-0.043845	-0.041347	-0.038945	-0.036614	-0.034451	-0.032555	-0.030951	-0.029506	-0.028072	-0.026560	-0.025153	-0.023696	-0.021972	-0.019733	-0.016842	-0.013730	-0.010886	-0.008742	-0.007167	-0.005905	-0.004729	-0.003525	-0.002638	-0.001723	-0.000312	0.002090	0.005649	0.009649	0.013290	0.015900	0.017791	0.019219	0.020355	0.021352	0.022173	0.022714	0.022878	0.022519	0.021459	0.020081	0.018840	0.018217	0.018372	0.018611	0.018159																										
